거래금액,전용면적,년,,,,,,,,
"16,500",36.33,202102,,,,,,,,
"27,500",46.94,202102,,,,,,,,
"20,500",81.61,202102,,,,,,,,
"15,700",59.88,202102,,,,,,,,
"18,500",50.31,202102,,,,,,,,
"15,700",84.95,202102,,,,,,,,
"96,500",84.6389,202102,,,,,,,,
"350,000",209.8332,202102,,,,,,,,
"95,000",84.96,202102,,,,,,,,
"187,000",168.5,202102,,,,,,,,
"120,000",152.88,202102,,,,,,,,
"38,500",59.891,202102,,,,,,,,
"168,500",146.2,202102,,,,,,,,
"120,000",84.936,202102,,,,,,,,
"97,300",90.993,202102,,,,,,,,
"49,300",82.62,202102,,,,,,,,
"200,000",164.63,202102,,,,,,,,
"137,400",111.07,202102,,,,,,,,
"31,000",76.7051,202102,,,,,,,,
"80,000",82.432,202102,,,,,,,,
"29,500",49.95,202102,,,,,,,,
"26,800",45.4788,202102,,,,,,,,
"110,000",104.4925,202102,,,,,,,,
"138,000",111.07,202102,,,,,,,,
"65,000",84.9402,202102,,,,,,,,
"52,000",72.8,202102,,,,,,,,
"42,000",59.34,202102,,,,,,,,
"45,500",53.107,202102,,,,,,,,
"31,500",49.95,202102,,,,,,,,
"38,700",59.34,202102,,,,,,,,
"38,700",59.34,202102,,,,,,,,
"82,000",145.8,202102,,,,,,,,
"90,000",84.999,202102,,,,,,,,
"88,000",82.9996,202102,,,,,,,,
"78,000",82.432,202102,,,,,,,,
"51,900",59.84,202102,,,,,,,,
"41,000",59.34,202102,,,,,,,,
"76,000",150.21,202102,,,,,,,,
"28,400",84.77,202102,,,,,,,,
"43,000",59.34,202102,,,,,,,,
"40,000",67.32,202102,,,,,,,,
"223,000",180.199,202102,,,,,,,,
"84,000",84.95,202102,,,,,,,,
"32,800",49.2553,202102,,,,,,,,
"29,250",59.3787,202102,,,,,,,,
"33,000",49.95,202102,,,,,,,,
"40,500",59.34,202102,,,,,,,,
"59,300",100.07,202102,,,,,,,,
"59,000",84.9402,202102,,,,,,,,
"55,000",215.19,202102,,,,,,,,
"93,000",134.3188,202102,,,,,,,,
"88,000",138.6909,202102,,,,,,,,
"4,800",20.25,202102,,,,,,,,
"70,500",115.1516,202102,,,,,,,,
"74,500",98.1948,202102,,,,,,,,
"6,450",24.93,202102,,,,,,,,
"13,500",51.3,202102,,,,,,,,
"63,000",98.5528,202102,,,,,,,,
"37,000",78.7761,202102,,,,,,,,
"42,700",82.1685,202102,,,,,,,,
"27,000",44.6399,202102,,,,,,,,
"94,500",163.079,202102,,,,,,,,
"68,000",107.936,202102,,,,,,,,
"73,500",134.3188,202102,,,,,,,,
"40,500",84.99,202102,,,,,,,,
"78,900",84.9702,202102,,,,,,,,
"45,000",130.03,202102,,,,,,,,
"35,000",132.3195,202102,,,,,,,,
"67,000",84.9963,202102,,,,,,,,
"5,500",21.87,202102,,,,,,,,
"46,000",118.105,202102,,,,,,,,
"29,000",84.65,202102,,,,,,,,
"146,500",153.5704,202102,,,,,,,,
"7,000",42.96,202102,,,,,,,,
"55,158",74.4445,202102,,,,,,,,
"26,000",59.9,202102,,,,,,,,
"76,500",84.9668,202102,,,,,,,,
"45,500",84.9,202102,,,,,,,,
"7,200",42.96,202102,,,,,,,,
"31,500",65.745,202102,,,,,,,,
"29,000",53.58,202102,,,,,,,,
"67,000",84.9963,202102,,,,,,,,
"86,000",122.0563,202102,,,,,,,,
"5,100",44.13,202102,,,,,,,,
"90,000",129.8796,202102,,,,,,,,
"100,000",111.4161,202102,,,,,,,,
"13,000",51.3,202102,,,,,,,,
"57,000",84.84,202102,,,,,,,,
"28,000",60,202102,,,,,,,,
"65,000",84.974,202102,,,,,,,,
"28,300",59.85,202102,,,,,,,,
"25,000",49.73,202102,,,,,,,,
"26,000",59.85,202102,,,,,,,,
"21,400",59.91,202102,,,,,,,,
"28,300",59.585,202102,,,,,,,,
"50,000",84.84,202102,,,,,,,,
"51,000",56.345,202102,,,,,,,,
"36,400",59.445,202102,,,,,,,,
"26,500",59.99,202102,,,,,,,,
"30,700",59.585,202102,,,,,,,,
"28,500",49.83,202102,,,,,,,,
"55,000",84.935,202102,,,,,,,,
"46,000",84.962,202102,,,,,,,,
"38,500",59.816,202102,,,,,,,,
"62,500",153.84,202102,,,,,,,,
"38,500",59.944,202102,,,,,,,,
"50,000",84.93,202102,,,,,,,,
"28,000",59.98,202102,,,,,,,,
"28,800",49.83,202102,,,,,,,,
"40,300",59.914,202102,,,,,,,,
"67,000",84.36,202102,,,,,,,,
"16,700",39.95,202102,,,,,,,,
"31,800",59.816,202102,,,,,,,,
"54,300",84.95,202102,,,,,,,,
"29,700",55.68,202102,,,,,,,,
"18,500",39.95,202102,,,,,,,,
"27,000",60,202102,,,,,,,,
"31,300",59.99,202102,,,,,,,,
"41,000",59.946,202102,,,,,,,,
"64,000",84.986,202102,,,,,,,,
"38,000",59.94,202102,,,,,,,,
"67,000",118.683,202102,,,,,,,,
"35,000",59.985,202102,,,,,,,,
"26,500",59.91,202102,,,,,,,,
"26,000",59.91,202102,,,,,,,,
"29,000",59.85,202102,,,,,,,,
"80,000",84.99,202102,,,,,,,,
"54,000",84.962,202102,,,,,,,,
"25,000",59.85,202102,,,,,,,,
"68,800",84.956,202102,,,,,,,,
"69,500",84.956,202102,,,,,,,,
"29,000",59.946,202102,,,,,,,,
"24,500",59.85,202102,,,,,,,,
"63,000",134.97,202102,,,,,,,,
"29,800",58.44,202102,,,,,,,,
"36,500",59.816,202102,,,,,,,,
"27,000",59.85,202102,,,,,,,,
"19,100",49.98,202102,,,,,,,,
"33,600",59.85,202102,,,,,,,,
"35,000",59.6,202102,,,,,,,,
"39,500",59.6,202102,,,,,,,,
"30,500",59.94,202102,,,,,,,,
"75,500",134.25,202102,,,,,,,,
"63,500",150.98,202102,,,,,,,,
"47,500",56.345,202102,,,,,,,,
"27,800",50.575,202102,,,,,,,,
"61,000",102.08,202102,,,,,,,,
"30,200",59.85,202102,,,,,,,,
"45,000",59.914,202102,,,,,,,,
"28,000",59.85,202102,,,,,,,,
"44,000",84.95,202102,,,,,,,,
"41,000",59.985,202102,,,,,,,,
"40,000",59.445,202102,,,,,,,,
"24,950",59.99,202102,,,,,,,,
"30,200",59.91,202102,,,,,,,,
"29,000",59.85,202102,,,,,,,,
"33,300",59.73,202102,,,,,,,,
"76,000",84.99,202102,,,,,,,,
"76,000",134.97,202102,,,,,,,,
