거래금액,전용면적,년,면적당금
"64,700",84.6824,202002,764.03
"47,000",84.09,202002,558.92
"52,400",84.99,202002,616.54
"50,800",84.09,202002,604.11
"48,000",59.77,202002,803.08
"53,500",59.98,202002,891.96
"39,800",59.88,202002,664.66
"45,700",84.19,202002,542.82
"69,000",84.97,202002,812.05
"60,000",85,202002,705.88
"61,700",85,202002,725.88
"55,000",84.98,202002,647.21
"51,000",59.9786,202002,850.3
"35,700",50.45,202002,707.63
"60,000",59.37,202002,1010.61
"66,500",84.853,202002,783.71
"46,750",59.77,202002,782.16
"62,000",84.98,202002,729.58
"55,700",84.95,202002,655.68
"37,800",59.88,202002,631.26
"49,000",84.09,202002,582.71
"46,800",84.09,202002,556.55
"42,800",59.9,202002,714.52
"40,500",59.9,202002,676.13
"70,000",114.56,202002,611.03
"50,500",84.09,202002,600.55
"55,000",84.99,202002,647.13
"61,250",84.88,202002,721.61
"74,700",84.09,202002,888.33
"65,000",114.56,202002,567.39
"70,000",114.56,202002,611.03
"48,000",59.77,202002,803.08
"38,000",59.88,202002,634.6
"40,800",59.88,202002,681.36
"50,000",84.09,202002,594.6
"38,000",59.9,202002,634.39
"61,500",84.88,202002,724.55
"64,500",84.65,202002,761.96
"50,000",59.77,202002,836.54
"54,800",84.96,202002,645.01
"45,000",59.9627,202002,750.47
"59,700",85,202002,702.35
"67,000",84.92,202002,788.98
"60,000",84.88,202002,706.88
"58,000",85,202002,682.35
"44,200",59.97,202002,737.04
"50,000",59.59,202002,839.07
"52,500",84.97,202002,617.87
"49,000",59.77,202002,819.81
"50,000",84.09,202002,594.6
"59,000",114.75,202002,514.16
"41,000",59.88,202002,684.7
"40,800",59.88,202002,681.36
"43,200",60,202002,720
"49,500",84.09,202002,588.66
"54,000",84.99,202002,635.37
"37,000",59.9,202002,617.7
"67,500",114.75,202002,588.24
"63,500",84.99,202002,747.15
"60,000",84.65,202002,708.8
"54,800",117.37,202002,466.9
"49,000",114.89,202002,426.49
"38,800",59.88,202002,647.96
"38,000",59.88,202002,634.6
"38,000",59.88,202002,634.6
"44,900",84.83,202002,529.29
"47,000",59.77,202002,786.35
"48,500",94.59,202002,512.74
"37,800",59.88,202002,631.26
"40,000",59.94,202002,667.33
"42,000",59.42,202002,706.83
"34,900",71.5,202002,488.11
"26,200",52.89,202002,495.37
"36,000",59.42,202002,605.86
"51,000",80.97,202002,629.86
"51,000",80.97,202002,629.86
"48,600",59.77,202002,813.12
"52,500",84.98,202002,617.79
"39,000",59.88,202002,651.3
"58,300",114.75,202002,508.06
"47,000",84.09,202002,558.92
"42,900",59.94,202002,715.72
"43,500",60,202002,725
"64,700",109.27,202002,592.11
"48,000",84.09,202002,570.82
"46,500",84.09,202002,552.98
"35,000",84.71,202002,413.17
"49,800",59.59,202002,835.71
"53,000",84.92,202002,624.12
"50,000",59.77,202002,836.54
"46,500",59.77,202002,777.98
"36,000",59.88,202002,601.2
"47,300",84.09,202002,562.49
"26,700",43.11,202002,619.35
"59,000",84.19,202002,700.8
"50,100",84.49,202002,592.97
"42,000",59.9,202002,701.17
"73,000",84.97,202002,859.13
"75,700",59.373,202002,1274.99
"72,500",59.75,202002,1213.39
"63,000",59.97,202002,1050.53
"65,000",59.97,202002,1083.88
"65,000",84.97,202002,764.98
"60,500",59.99,202002,1008.5
"81,000",59.92,202002,1351.8
"62,500",59.97,202002,1042.19
"71,000",59.75,202002,1188.28
"92,000",84.78,202002,1085.16
"71,500",59.75,202002,1196.65
"70,500",59.99,202002,1175.2
"85,000",59.99,202002,1416.9
"86,000",114.73,202002,749.59
"64,000",59.998,202002,1066.7
"82,500",59.99,202002,1375.23
"93,300",84.82,202002,1099.98
"61,750",59.99,202002,1029.34
"58,000",59.99,202002,966.83
"61,800",59.97,202002,1030.52
"115,000",113.226,202002,1015.67
"73,200",59.75,202002,1225.1
"61,500",59.99,202002,1025.17
"60,000",59.99,202002,1000.17
"77,800",84.64,202002,919.19
"70,000",59.75,202002,1171.55
"94,700",84.96,202002,1114.64
"50,000",59.94,202002,834.17
"99,500",84.82,202002,1173.07
"77,500",59.99,202002,1291.88
"57,800",59.99,202002,963.49
"63,800",59.998,202002,1063.37
"82,000",59.373,202002,1381.1
"79,500",59.373,202002,1338.99
"79,800",84.64,202002,942.82
"99,000",114.88,202002,861.77
"59,500",59.86,202002,993.99
"77,800",84.97,202002,915.62
"69,000",59.99,202002,1150.19
"72,000",111.71,202002,644.53
"74,000",84.844,202002,872.19
"75,300",84.844,202002,887.51
"52,800",59.94,202002,880.88
"60,000",84.13,202002,713.18
"103,300",114.98,202002,898.42
"63,000",59.97,202002,1050.53
"60,000",59.77,202002,1003.85
"67,000",84.97,202002,788.51
"76,500",59.373,202002,1288.46
"63,800",59.86,202002,1065.82
"61,300",59.77,202002,1025.6
"71,500",59.75,202002,1196.65
"66,000",59.998,202002,1100.04
"62,700",59.97,202002,1045.52
"62,000",59.86,202002,1035.75
"50,300",59.98,202002,838.61
"89,700",84.96,202002,1055.79
"80,000",59.373,202002,1347.41
"64,400",59.86,202002,1075.84
"61,200",59.99,202002,1020.17
"76,800",84.97,202002,903.85
"90,000",114.73,202002,784.45
"70,000",84.97,202002,823.82
"70,500",59.99,202002,1175.2
"66,600",59.99,202002,1110.19
"61,500",59.99,202002,1025.17
"84,000",84.96,202002,988.7
"61,000",84.13,202002,725.07
"64,000",59.998,202002,1066.7
"50,300",59.98,202002,838.61
"89,000",84.96,202002,1047.55
"87,000",114.912,202002,757.1
"62,800",59.97,202002,1047.19
"63,000",59.97,202002,1050.53
"68,000",59.998,202002,1133.37
"53,000",59.94,202002,884.22
"93,000",84.96,202002,1094.63
"52,000",81.22,202002,640.24
"118,000",114.99,202002,1026.18
"70,500",84.844,202002,830.94
"83,300",59.373,202002,1402.99
"77,500",59.373,202002,1305.31
"83,400",84.64,202002,985.35
"69,500",84.97,202002,817.94
"68,000",84.97,202002,800.28
"53,000",59.86,202002,885.4
"75,000",84.73,202002,885.16
"64,500",59.675,202002,1080.85
"81,500",114.698,202002,710.56
"78,900",84.73,202002,931.19
"49,750",59.67,202002,833.75
"84,500",84.92,202002,995.05
"89,500",84.99,202002,1053.07
"93,000",114.99,202002,808.77
"50,000",59.67,202002,837.94
"80,500",84.73,202002,950.08
"106,000",114.98,202002,921.9
"89,500",84.92,202002,1053.93
"68,000",84.72,202002,802.64
"67,500",59.99,202002,1125.19
"89,500",114.98,202002,778.4
"42,500",59.4,202002,715.49
"56,600",75.5,202002,749.67
"93,000",114.99,202002,808.77
"65,000",84.72,202002,767.23
"69,000",59.98,202002,1150.38
"55,000",59.04,202002,931.57
"66,000",59.61,202002,1107.2
"74,900",84.95,202002,881.7
"97,000",84.99,202002,1141.31
"74,500",59.97,202002,1242.29
"86,000",114.98,202002,747.96
"34,600",59.17,202002,584.76
"85,000",84.97,202002,1000.35
"79,800",59.98,202002,1330.44
"63,800",84.72,202002,753.07
"75,000",59.92,202002,1251.67
